id,title,year,rating,rating_category,processed_text,title_length
1084121,Pill Hai Ke Manta Nahi,2023,6.407072307,Bad,pill hai ke manta nahi,22
1004599,Verses of War,2022,5.909205549,Bad,verse war,13
403916,Freaky Chakra,2003,6.401986611,Bad,freaky chakra,13
1187302,Munna Ka Bachpan,2023,6.757751941,Bad,munna ka bachpan,16
1174658,Mirage,2023,6.17367026,Bad,mirage,6
946170,A Separate Sky,2021,6.548156795,Bad,separate sky,14
920028,Raakh - A Silent Film,2021,5.845812196,Bad,raakh silent film,21
897678,Alpha Beta Gamma,2021,5.815957874,Bad,alpha beta gamma,16
830878,The Scent of Earth,2021,6.265294301,Bad,scent earth,18
544675,Gunahon ka devta,1990,6.183140474,Bad,gunahon ka devta,16
870103,Crime Factory,2021,6.845777101,Bad,crime factory,13
826404,My Dog Is Sick,2021,5.756958229,Bad,dog sick,14
1191127,Ring Mili Kya,2021,5.23766398,Bad,ring mili kya,13
851983,Ek Duaa,2021,6.03963632,Bad,ek duaa,7
876375,Chhoo Mantar,1956,5.865045212,Bad,chhoo mantar,12
842000,The Knot,2021,5.294646166,Bad,knot,8
1005156,Nikita Roy And The Book Of Darkness,,6.066419997,Bad,nikita roy book darkness,35
749845,Hisaab Khoon Ka,1989,10,Good,hisaab khoon ka,15
1190690,Machis ki Dibiya,2020,6.130732376,Bad,machis ki dibiya,16
853597,Soulmate,2020,5.189039468,Bad,soulmate,8
969790,Jail Yatra,1947,6.469191549,Bad,jail yatra,10
929454,Ghar Se,2020,6.577834528,Bad,ghar se,7
853305,Strange,2020,5.75755431,Bad,strange,7
107588,Ulta Seedha,1985,8,Good,ulta seedha,11
813117,Shadow Bird,2019,6.335154109,Bad,shadow bird,11
721027,Sanyogita - The Bride in Red,2005,6.845596863,Bad,sanyogita bride red,28
638781,Pearl of the Desert,2019,5.348936788,Bad,pearl desert,19
109002,Shahji Ki Advice,2006,5.155794517,Bad,shahji ki advice,16
96154,The Unspoken,1985,5.506137138,Bad,unspoken,12
1137036,Night Encounters,,5.352556533,Bad,night encounter,16
1041727,The Good Vibes,2018,6.549198626,Bad,good vibe,14
243625,An Encounter with Faces,1978,5.8,Neutral,encounter face,23
1186985,Gangster Ganga,2023,6.019740184,Bad,gangster ganga,14
1148172,Do Patti,,5.519098683,Bad,patti,8
962851,Kaal Trighori,,5.65349199,Bad,kaal trighori,13
1162356,Syaahi,2017,6.006386158,Bad,syaahi,6
831273,YOU and I,2017,6.022644921,Bad,,9
244493,Sharafat Chod Di Maine,1976,6.3,Neutral,sharafat chod di maine,22
1107029,The Hero - A Bollywood Story,2016,6.861042854,Bad,hero bollywood story,28
952306,Miss Chalbaaz,1961,5.141910531,Bad,miss chalbaaz,13
340731,Kuchh Kariye,2010,5.125349368,Bad,kuchh kariye,12
1060834,Aankh Ka Tara,1978,6.115264827,Bad,aankh ka tara,13
826026,The Factory,2015,5.202367216,Bad,factory,11
543935,Aap Ke Saath,1986,7,Bad,aap ke saath,12
267112,Jungle Love,1986,6.879852856,Bad,jungle love,11
1217517,Hey Kameeni,,5.183341809,Bad,hey kameeni,11
817132,The Little Republic,2002,5.933117585,Bad,little republic,19
653303,Shahanpan Dega Deva,,6.902577559,Bad,shahanpan dega deva,19
546694,Kajri,2013,5.574333906,Bad,kajri,5
382956,Unique,1951,6,Neutral,unique,6
493958,College Campus,2011,6.257379434,Bad,college campus,14
365014,Minoo,1977,5.849189903,Bad,minoo,5
304144,Aakheer,2007,6.852941765,Bad,aakheer,7
1193372,Jam Invalid,1997,6.692490256,Bad,jam invalid,11
1164652,Samrat,1954,5.976278351,Bad,samrat,6
1163778,Rangeeli,1952,6.384038855,Bad,rangeeli,8
1153862,Love All,2023,6.850149596,Bad,love,8
1074475,Acchut,1940,5.456227016,Bad,acchut,6
1061230,Barati,1954,6.710166849,Bad,barati,6
990319,Akalmand,1966,6.711153426,Bad,akalmand,8
985443,Fursat Mein,2000,6.775731771,Bad,fursat mein,11
968788,Pyar,1950,5.891618488,Bad,pyar,4
950149,Ranee,1943,5.535114483,Bad,ranee,5
947165,Queen of Cinema,1925,6.833100945,Bad,queen cinema,15
945420,Buzdil,1951,6.945551601,Bad,buzdil,6
936455,Hanste Ansoo,1950,6.944889477,Bad,hanste ansoo,12
827341,The Eyes,1950,5.102815584,Bad,eye,8
790299,Tower House,1962,6.531549042,Bad,tower house,11
757071,Girl From Sahyadri,1966,6.755576744,Bad,girl sahyadri,18
746882,Sapne Suhane,1961,5.283057349,Bad,sapne suhane,12
662882,Jeevan Swapna,1937,6.795071081,Bad,jeevan swapna,13
628828,Bari Behen,1949,5.919477338,Bad,bari behen,10
596171,Guru Mahaaguru,2002,6.111239936,Bad,guru mahaaguru,14
496550,Bhayanak Bhootani,2001,5.679372885,Bad,bhayanak bhootani,17
407041,Sailaab,1956,6.400851002,Bad,sailaab,7
401769,Bholi Bhali Ladki,2001,5.285164009,Bad,bholi bhali ladki,17
337182,Sindbad Alibaba and Aladdin,1965,6.662579876,Bad,sindbad alibaba aladdin,27
304279,Miss Coca Cola,1955,6.995168984,Bad,miss coca cola,14
262352,Thanga Malar,1969,6.11433703,Bad,thanga malar,12
172261,Entrustment,1955,6.024111234,Bad,entrustment,11
1207125,The Lost Satsang: Sri Nisargadatta Maharaj,1979,5.780514515,Bad,lost satsang sri nisargadatta maharaj,42
1206050,Rautu Ki Beli,2023,5.230808835,Bad,rautu ki beli,13
1200722,Sab Moh Maya Hai,,6.073284728,Bad,sab moh maya hai,16
1196392,Bobby Beauty Parlour,,5.245918405,Bad,bobby beauty parlour,20
1195548,Pagalpan Next level,2023,6.075862544,Bad,pagalpan next level,19
1166860,Chalti Ka Naam Zindagi,,6.433264782,Bad,chalti ka naam zindagi,22
1159572,Do Yaar,,5.57301271,Bad,yaar,7
1139110,El’ayichi,2015,7.5,Good,el ayichi,9
1137590,Dulhan Wahi Jo Piya Man Bhaye,2021,5.696065475,Bad,dulhan wahi jo piya man bhaye,29
1134437,Untitled Sourav Ganguly biopic,,6.74734951,Bad,untitled sourav ganguly biopic,30
1109550,Triyatri,1990,6.968446316,Bad,triyatri,8
1062251,Dil Ne Phir Yaad Kiya,2001,10,Good,dil ne phir yaad kiya,21
1060899,Naam Tha Kanhaiyalal,2022,6.279927026,Bad,naam tha kanhaiyalal,20
1039978,Miss 1933,1933,6.985693076,Bad,miss,9
1020507,Zulm Ko Jala Doonga,1988,5.325603367,Bad,zulm ko jala doonga,19
1018842,Amaris,2022,10,Good,amaris,6
1004032,Screw Dheela,,6.137191379,Bad,screw dheela,12
978990,Not Your Baby,,6.43423844,Bad,baby,13
937844,Shaktimaan,,5.155006306,Bad,shaktimaan,10
912020,Zulm Ka Badla,1985,5.231527766,Bad,zulm ka badla,13
886842,Lakeeren,1954,5.287869776,Bad,lakeeren,8
886744,Do or Die,1944,6.359003844,Bad,die,9
886435,The Great Target,2002,6.09855289,Bad,great target,16
886082,Pyar Pyar,1993,6.618987758,Bad,pyar pyar,9
886067,Mahatma,1998,5.678701715,Bad,mahatma,7
885585,Radio,2021,5.706952525,Bad,radio,5
885577,Nitty-Gritty Punjab Police,2021,5.291403772,Bad,punjab police,26
885559,Firefly,2021,6.578302748,Bad,firefly,7
885548,Cheepatakadumpa,2021,5.798894348,Bad,cheepatakadumpa,15
885539,Centrifuge,2021,6.555599168,Bad,centrifuge,10
885535,Bablu From Babylon,2021,6.028524551,Bad,bablu babylon,18
885534,Repulsive,2021,6.688938459,Bad,repulsive,9
885509,City of Lanes,2021,5.858174267,Bad,city lane,13
885501,Dogs,2021,5.889981727,Bad,dog,4
885296,Shoebox,2021,5.163041195,Bad,shoebox,7
885291,"To Caterpillar, From Butterfly",2021,6.238004345,Bad,caterpillar butterfly,30
885023,Maya Ya Maut,,5.505566674,Bad,maya ya maut,12
882847,Jolsobi,2021,5,Neutral,jolsobi,7
882629,Mirror,2021,5.745759953,Bad,mirror,6
877875,Cinemaa Zindabad,2021,5.380546497,Bad,cinemaa zindabad,16
873276,Sudesha,1983,5.454772064,Bad,sudesha,7
864406,Diamonds in a Vegetable Market,1992,5.500593169,Bad,diamond vegetable market,30
863067,Dedh Bigha Zameen,,6.933701876,Bad,dedh bigha zameen,17
862078,The Miniaturist of Junagadh,2021,6.891202688,Bad,miniaturist junagadh,27
849520,Tit for Tat,2020,5,Neutral,tit tat,11
848318,Kab Tak Chup Rahungi,1988,6.255097117,Bad,kab tak chup rahungi,20
833105,Mazloom,1986,6.998921628,Bad,mazloom,7
826176,Pati Parmeshwar,1990,5.691995142,Bad,pati parmeshwar,15
819727,Rifle Ganj,2021,3,Bad,rifle ganj,10
747517,Khayali Pulao,2020,5.422828351,Bad,khayali pulao,13
738984,Once Upon a Village,2020,6.435658499,Bad,upon village,19
732529,Maali (The Gardener),,5.210376751,Bad,maali gardener,20
723663,Desert of a Thousand Lines,1981,6.95144389,Bad,desert thousand line,26
712434,Hip Hip Hurray,1984,5.990804237,Bad,hip hip hurray,14
704661,Chhoriyan Chhoron Se Kam Nahi Hoti,2019,5,Neutral,chhoriyan chhoron se kam nahi hoti,34
702375,Vasundhara,1988,6.356640112,Bad,vasundhara,10
683180,Apna Ghar,1989,6.00603733,Bad,apna ghar,9
674527,Student of the Year 3,,5.346210373,Bad,student year,21
671236,Garibon Ka Daata,1989,5.856132086,Bad,garibon ka daata,16
647564,Dil Ke Jharoke Main,1997,5.771377397,Bad,dil ke jharoke main,19
619002,Harjaee,1981,5.717645027,Bad,harjaee,7
602799,Jaandar,1979,6.761235687,Bad,jaandar,7
543951,Dulha Bikta Hai,1982,5,Neutral,dulha bikta hai,15
534914,Siskiyan,1983,5.439486864,Bad,siskiyan,8
509703,Nafrat,1973,5.526656062,Bad,nafrat,6
495790,Aangan Ki Kali,1979,6.258518452,Bad,aangan ki kali,14
495125,Ideachi Kalpana,2010,4.5,Neutral,ideachi kalpana,15
485383,The Wisdom Tree,1985,5.79721639,Bad,wisdom tree,15
468624,Guest House,1980,6.847572774,Bad,guest house,11
435903,The Doings of Lord Krishna,1971,5.347563778,Bad,doings lord krishna,26
418651,Do Dil,1965,6.143248703,Bad,dil,6
407358,Sone Ka Dil Lohe Ke Haath,1978,6.731103273,Bad,sone ka dil lohe ke haath,25
406139,Thriller,2009,5,Neutral,thriller,8
334386,James,2005,3,Bad,james,5
320484,Kaala Aadmi,1978,5.94013164,Bad,kaala aadmi,11
318872,Vaade Iraade,1994,5.217096054,Bad,vaade iraade,12
311332,Kasam Suhag Ki,1989,5.145358969,Bad,kasam suhag ki,14
307572,Man Ki Aankhen,1970,5.912700226,Bad,man ki aankhen,14
304213,Geet Gaaya Pattharonne,1964,5.7,Neutral,geet gaaya pattharonne,22
303408,Kabhi Ajnabi The,1985,6.397551615,Bad,kabhi ajnabi,16
1169534,Bastar,2024,5.30543871,Bad,bastar,6
304680,Woh Din Aayega,1987,5.939384443,Bad,woh din aayega,14
1168566,The Rashomon Protocol,2023,5.341119506,Bad,rashomon protocol,21
404394,Inth Ka Jawab Patthar,2002,6.795223298,Bad,inth ka jawab patthar,21
260650,The Golden Bird,2011,5,Neutral,golden bird,15
1182689,Yaatris,2023,5.992899814,Bad,yaatris,7
732702,The Honour Keeper,2014,6.828648024,Bad,honour keeper,17
743338,Howdy Modi ( Reimagined ),,6.121400567,Bad,howdy modi reimagined,25
1165459,Suburban Tale,2023,5.511133027,Bad,suburban tale,13
1160026,Yellow Bus,2023,6.195012928,Bad,yellow bus,10
338126,Jeete Hain Shaan Se,1988,10,Good,jeete hain shaan se,19
363506,Before My Eyes,1989,6.1,Neutral,eye,14
410343,Chor Bazaar,1954,6.244475822,Bad,chor bazaar,11
846109,Shin Shinaki Boobla Boo,1952,6.920726263,Bad,shin shinaki boobla boo,23
852659,#Homecoming,2022,6.235046495,Bad,homecoming,11
539733,Bhram: An Illusion,2008,2.5,Bad,bhram illusion,18
986061,Tripti,1999,5.70963159,Bad,tripti,6
628834,Karigar,1958,6.964932794,Bad,karigar,7
1194207,Do Chehere,1977,6.044524917,Bad,chehere,10
903903,Uma,,6.07603698,Bad,uma,3
819855,Tilak,1992,5.522743559,Bad,tilak,5
331556,John Jani Janardhan,1984,7,Bad,john jani janardhan,19
307402,Romance,1983,6.102168413,Bad,romance,7
316831,7½ Phere,2005,6,Neutral,phere,8
1204088,Dhai Aakhar,2023,5.931583182,Bad,dhai aakhar,11
1141322,Family Politics of Blood,2023,6.85259506,Bad,family politics blood,24
819813,Main Tera Dushman,1989,7,Bad,main tera dushman,17
517652,The Fish Curry,2017,4.6,Neutral,fish curry,14
20686,Chal Chalein,2009,10,Good,chal chalein,12
450699,Hasmukh Saab ki Wasihat,2017,7,Bad,hasmukh saab ki wasihat,23
413121,Ghaath,2000,5.647609304,Bad,ghaath,6
315694,Trust,1985,6.3,Neutral,trust,5
479491,Gali Guleiyan,2018,6.8,Neutral,gali guleiyan,13
509705,Yaadgaar,1984,5.333229707,Bad,yaadgaar,8
115235,Yaadein,1964,5.7,Neutral,yaadein,7
185552,The Net,1952,5.630290618,Bad,net,7
1147762,Whispers of Fire & Water,2023,6,Neutral,whisper fire water,24
467365,Pyaar Mein Kabhi Kabhi...,1999,6.446341573,Bad,pyaar mein kabhi kabhi,25
258541,Jai Bhim Comrade,2012,7.4,Good,jai bhim comrade,16
1206186,Behrupiya - The Impersonator,2023,5.684389329,Bad,behrupiya impersonator,28
1206181,Baasan,2023,5.751072119,Bad,baasan,6
1206172,The Light,2023,6.62972853,Bad,light,9
857859,Yes I am Hungry,2020,5.121643465,Bad,yes hungry,15
1137112,Privacy,2023,6.722330671,Bad,privacy,7
934878,Sherdil: The Pilibhit Saga,2022,5.5,Neutral,sherdil pilibhit saga,26
330705,Sultanat,2014,8.8,Good,sultanat,8
1166734,Non Stop Dhamaal,2023,6.021392278,Bad,non stop dhamaal,16
303089,Aagaah: The Warning,2011,1,Bad,aagaah warning,19
897670,Funral,2022,6.631801778,Bad,funral,6
306385,Gomti Ke Kinare,1972,6.939470426,Bad,gomti ke kinare,15
1205387,Dear Daddu,2023,5.972462496,Bad,dear daddu,10
1081010,Aamir Khan Productions’ Prod No. 16,2024,6.344584099,Bad,aamir khan production prod,35
1147759,Rapture,2023,5.226157845,Bad,rapture,7
172162,Bombay Summer,2009,7,Bad,bombay summer,13
692388,X Ray: The Inner Image,2019,6.229793586,Bad,x ray inner image,22
463421,Pehla Pehla Pyar,1994,5.7,Neutral,pehla pehla pyar,16
1106108,Bhagwan Bharose,2023,8.5,Good,bhagwan bharose,15
508362,Aug-25,2018,8,Good,,6
1020951,Chandu Champion,2024,6.37941056,Bad,chandu champion,15
819737,Apne Apne,1987,10,Good,apne apne,9
619865,Hamara Hero Shaktimaan,2013,10,Good,hamara hero shaktimaan,22
1195430,Deva,2024,6.006995847,Bad,deva,4
1081988,Fursat,2023,2.5,Bad,fursat,6
404901,Lovers Like Us,2002,5.664862916,Bad,lover like u,14
1157674,Lomad,2023,6.524988974,Bad,lomad,5
914330,The Silent Crime,2016,6.905289362,Bad,silent crime,16
476933,Nehle Pe Dehla,1976,5,Neutral,nehle pe dehla,14
740123,Love and God,1986,6.853504562,Bad,love god,12
371143,Little Krishna - The Darling of Vrindavan,2009,10,Good,little krishna darling vrindavan,41
136050,Dhrupad,1983,6.8,Neutral,dhrupad,7
1124862,Siva II,2009,6.626514133,Bad,siva ii,7
107237,Nasoor,1985,6.29848188,Bad,nasoor,6
495818,Asa Mi Tasa Mi,,6.269623037,Bad,asa mi tasa mi,14
302747,Insaaf Main Karoonga,1985,6.086127164,Bad,insaaf main karoonga,20
671978,Pheka Pheki,1989,6,Neutral,pheka pheki,11
604182,Sagina,1974,5.727799874,Bad,sagina,6
211531,Dahek A Restless Mind,2007,6.105433744,Bad,dahek restless mind,21
955593,The Umesh Chronicles,2023,5.812852393,Bad,umesh chronicle,20
911634,God Is In The World,1976,6.043484321,Bad,god world,19
641816,Little Singham: Kaal Ki Tabaahi,2019,8,Good,little singham kaal ki tabaahi,31
515045,Aithe 2.0,2018,6,Neutral,aithe,9
809636,Usambara Violet,2021,5.448178134,Bad,usambara violet,15
712921,Aur Ek Prem Kahani,1996,5.16928656,Bad,aur ek prem kahani,18
525869,Her First Time,2018,8,Good,first time,14
520430,Bal Ganesh 2,2009,9,Good,bal ganesh,12
743377,Pashi,2018,5.8,Neutral,pashi,5
618166,Kotwal Saab,1977,5.949175789,Bad,kotwal saab,11
544286,Good Luck!,2008,5.447158633,Bad,good luck,10
819807,Love in Bombay,2013,5.191111099,Bad,love bombay,14
754348,Adheen,2020,4,Bad,adheen,6
340729,Mittal v/s Mittal,2010,6.953376276,Bad,mittal mittal,17
1189126,Kofuku,2023,6.61400606,Bad,kofuku,6
346165,36 Ghante,1974,5,Neutral,ghante,9
1121330,8 A.M. Metro,2023,6.699212013,Bad,metro,12
945324,Ardh,2022,8,Good,ardh,4
900838,The Delhi Files,,6.754775075,Bad,delhi file,15
276378,Samay Ki Dhaara,1986,6.476042613,Bad,samay ki dhaara,15
1196364,Vampires of Vijay Nagar,2025,6.018485333,Bad,vampire vijay nagar,23
879015,Urf Ghanta,2021,6.076566971,Bad,urf ghanta,10
1085585,Kachha Baniyan Gang: The Real Story Behind Delhi Crime Season 2,2022,5.116031958,Bad,kachha baniyan gang real story behind delhi crime season,63
496342,No Entry 2,,6.973389132,Bad,entry,10
1107083,Farishta,2023,10,Good,farishta,8
1119719,Bhraanti An illusion,2023,5.575893324,Bad,bhraanti illusion,20
1132662,Lavaste,2023,6.706496986,Bad,lavaste,7
277222,March Ahead,1947,6.31697623,Bad,march ahead,11
1071169,Dahini - The Witch,2022,6.187141196,Bad,dahini witch,18
361935,Hungama in Dubai,2007,7,Bad,hungama dubai,16
257622,The Servant's Shirt,1999,5.7,Neutral,servant shirt,19
642717,His Father's Voice,2019,5,Neutral,father voice,18
413908,Hum Sab Ustad Hain,1965,6.657657977,Bad,hum sab ustad hain,18
1021796,Mariam,2022,5.620279499,Bad,mariam,6
1184240,A Winter Tale at Shimla,2023,6.808855535,Bad,winter tale shimla,23
710678,Neighbours: Part 1,2013,6.152123629,Bad,neighbour part,18
1005094,Macha Do Bawandar Macha Do,2022,5.132071719,Bad,macha bawandar macha,26
292647,Wildcat of Bombay,1927,5.414437822,Bad,wildcat bombay,17
405813,The Eight Column Affair,1987,8.3,Good,eight column affair,23
1189269,Armaand,2023,6.859093741,Bad,armaand,7
395927,Balika Vadhu,2008,6,Neutral,balika vadhu,12
914939,Phool Aur Aag,1999,10,Good,phool aur aag,13
1108435,Dentures,2023,6.872245931,Bad,denture,8
1043143,Mask,2022,7,Bad,mask,4
1039067,Amar Colony,2022,10,Good,amar colony,11
324096,Village Girl,1945,6.5,Neutral,village girl,12
571294,Bengal tiger,2001,10,Good,bengal tiger,12
1156687,Love and Cocoa,2022,10,Good,love cocoa,14
852978,Chhota Bheem: The Rise of Kirmada,2012,8,Good,chhota bheem rise kirmada,33
846804,Shankar's Fairies,2021,5.784961072,Bad,shankar fairy,17
797284,Flame,2014,6,Neutral,flame,5
14548,Mumbai Salsa,2007,3,Bad,mumbai salsa,12
1202722,Bindya,1960,6.730773879,Bad,bindya,6
974609,Demons,2022,6.426873184,Bad,demon,6
340740,NH-8 Road to Nidhivan,2015,6.5,Neutral,road nidhivan,21
840814,Woh Din Yaad Karo,1971,6.451921123,Bad,woh din yaad karo,17
643304,Sehra,1963,6.901955431,Bad,sehra,5
304986,Jaalsaaz,1959,5.550732074,Bad,jaalsaaz,8
1162174,The Bull,,5.782685245,Bad,bull,8
960128,1770,,6.632486972,Bad,,4
936195,Parde Ke Peechey,1971,5.146440163,Bad,parde ke peechey,16
853609,Instinct,2020,6.623723661,Bad,instinct,8
604428,Tumse Milkar,2010,6.204327744,Bad,tumse milkar,12
499257,Yaar Meri Zindagi,2008,5.362513359,Bad,yaar meri zindagi,17
959367,Village in the Sky,2018,5.432952142,Bad,village sky,18
696488,Mehrooni,2014,8,Good,mehrooni,8
692584,Tony,2019,7.5,Good,tony,4
1086725,Tees,,6.638034808,Bad,tee,4
981990,Karan Johar's Hridayam remake,,6.657018482,Bad,karan johar hridayam remake,29
646846,La Llorona,2019,6.56229746,Bad,la llorona,10
590216,"Raman Raghav - A City, A Killer",1991,10,Good,raman raghav city killer,31
1017179,Mlechha,2022,10,Good,mlechha,7
964625,RAGE,2022,10,Good,rage,4
667542,Reunion,2019,10,Good,reunion,7
297294,The Lost Tape,2012,6.277253829,Bad,lost tape,13
1062920,Bunny,2015,6.030865286,Bad,bunny,5
977891,Dono,2023,6.579696404,Bad,dono,4
349524,Plot No. 666,2015,5.525147786,Bad,plot,12
1064483,Moha,2023,6.697673959,Bad,moha,4
1059455,Which Colour?,2023,6.546799923,Bad,colour,13
1060843,Kitna Badal Gaya Insaan,1957,5.777874103,Bad,kitna badal gaya insaan,23
977369,Pyase Panchhi,1961,6.251650625,Bad,pyase panchhi,13
329721,Kalighaat Fetish,1999,6.870869386,Bad,kalighaat fetish,16
961945,BirdBox,2022,2,Bad,birdbox,7
582021,Bheja Fry Collection,,6.466381638,Bad,bheja fry collection,20
515666,Aamne-Saamne,1967,10,Good,,12
346167,Chambal Ki Kasam,,6.118042439,Bad,chambal ki kasam,16
304187,Dharkan,1972,6.07258844,Bad,dharkan,7
233886,Hastey Hastey Follow Your Heart,2008,6.5,Neutral,hastey hastey follow heart,31
836613,Open Doors,2010,5.5,Neutral,open door,10
504016,Adhir Bhat and Bobby Nagra's Some Times,2015,5.72803412,Bad,adhir bhat bobby nagra time,39
306406,Gaiir,2009,5,Neutral,gaiir,5
1189472,Hume Toh Loot Liya,2023,6.365619501,Bad,hume toh loot liya,18
664745,Blood,2019,6.180234103,Bad,blood,5
543731,Bhola Bhala,1978,5.292371663,Bad,bhola bhala,11
513537,Neel Parbat Ke Paar,2002,10,Good,neel parbat ke paar,19
48388,Dil Apna Aur Preet Parai,1960,4.5,Neutral,dil apna aur preet parai,24
919998,Driver,2021,6.663824186,Bad,driver,6
683182,Bandh Honth,1984,10,Good,bandh honth,11
429994,The Melody of Love,1993,10,Good,melody love,18
1081223,Aath Aana,2023,6.151312212,Bad,aath aana,9
955595,Shoebite,,5.625223705,Bad,shoebite,8
954368,Mrityubhoj: The Death Feast,2019,6.058943653,Bad,mrityubhoj death feast,27
1055159,Kora Kagazz,2022,6.864135495,Bad,kora kagazz,11
495816,Anjaan Raahen,1974,6.585014554,Bad,anjaan raahen,13
543864,Jaag Utha Insan,1984,5.894505286,Bad,jaag utha insan,15
404401,The Game of Love,2004,5.733195876,Bad,game love,16
314900,Seeta,1934,6.328056554,Bad,seeta,5
146846,Sar Ankhon Par,1999,5.277885061,Bad,sar ankhon par,14
911605,Hum Tere Ashiq Hain,1979,5.386715379,Bad,hum tere ashiq hain,19
307973,Meinu Ek Ladki Chaahiye,2014,6.071222882,Bad,meinu ek ladki chaahiye,23
920026,Guthlee ladoo,2022,6.112817152,Bad,guthlee ladoo,13
331566,Insaaf Kaun Karega,1984,10,Good,insaaf kaun karega,18
329727,Vakratunda Swaha,2010,9,Good,vakratunda swaha,16
1195589,Singaar,1949,5.336891378,Bad,singaar,7
921066,Bishwa,2021,6.71330764,Bad,bishwa,6
911720,"Bhagat Singh, the Immortal Martyr",1974,5.35180169,Bad,bhagat singh immortal martyr,33
307170,Faslah,1974,6.336707678,Bad,faslah,6
722759,Munna,1954,6.146899806,Bad,munna,5
307755,Dil Kaa Heera,1979,5.86896954,Bad,dil kaa heera,13
304625,Roop Tera Mastana,1972,6.994191306,Bad,roop tera mastana,17
1058961,Lords of Lockdown,2022,6.847789769,Bad,lord lockdown,17
1040756,reverie,2022,6.002427795,Bad,reverie,7
860596,Kheer,2017,5,Neutral,kheer,5
750224,Chhota Bheem Ka Roosi Romanch,2019,5.471278032,Bad,chhota bheem ka roosi romanch,29
512131,Dr. Abdul Kalam,2018,6.708865413,Bad,abdul kalam,15
304214,Dr. Vidya,1962,5.786477079,Bad,vidya,9
340728,Do Dilon Ke Khel Mein,2010,5.920548812,Bad,dilon ke khel mein,21
784939,The Immortal Ashwatthama,,6.30738033,Bad,immortal ashwatthama,24
